seg_idx,t_start_s,t_end_s,t_start_device_ns,t_end_device_ns,transcript,gaze_yaw_mean_rad,gaze_pitch_mean_rad,gaze_depth_mean_m,gaze_yaw_std_rad,head_accel_mag_mean,head_gyro_mag_mean,gps_speed_mps,body_state,lat,lon,left_hand_visible_frac,right_hand_visible_frac,discourse_level,discourse_label,discourse_confidence,seg_dur_s,f0_mean_hz,f0_std_hz,f0_range_hz,voiced_frac,energy_mean,energy_std,pause_frac,ser_arousal,ser_dominance,ser_valence,lang,level,label,confidence,rationale
367,1876.25,1878.15,2335747220854,2337649220854,"Poi i solari naturalmente, loro mettono le mani ovunque, ogni edificio ha avuto le loro mani.",0.0086,-0.2714,0.721,0.166,10.123,0.5002,0.955,walking,45.9516258,8.9251423,0.0,0.0,1,concrete,0.9,1.9,176.9,22.8,89.1,0.933,0.00748,0.00117,0.0,0.494,0.5506,0.5617,it,1,concrete,0.9,Describes agents influencing buildings' physical state.
368,1906.45,1906.73,2365949220854,2366230220854,God bless you.,0.1956,0.0383,0.69,0.0067,9.84,0.3682,0.981,walking,45.9514503,8.9249468,0.0,0.0,3,aside,0.9,0.28,333.3,4.9,15.6,1.0,0.00213,0.00018,0.0,,,,nn,3,aside,0.9,Off-topic interjection/blessing.
369,1949.18,1949.38,2408679220854,2408881220854,Grazie.,-0.0792,-0.1816,0.457,0.0418,9.983,0.4435,3.325,walking,45.9516907,8.9249134,0.0,0.0,3,aside,1.0,0.2,247.3,5.8,18.3,1.0,0.00136,0.00039,0.0,,,,it,3,aside,1.0,Procedural: simple 'thank you'.
370,1950.03,1951.59,2409530220854,2411091220854,una forma dialettale dell'italiano del 1500 che viene dalla parola angelo.,-0.1519,-0.1361,0.635,0.107,10.01,0.663,2.452,walking,45.9517059,8.9248905,0.0,0.0,3,aside,0.9,1.56,154.9,12.8,51.0,0.939,0.00356,0.00048,0.0,0.3667,0.3953,0.5546,it,3,aside,0.9,Metalinguistic remark about language etymology.
371,1958.18,1960.69,2417681220854,2420190220854,Questa è una delle riproduzioni della casa che è stata portata dagli angeli.,-0.0159,-0.4279,0.374,0.0275,9.905,0.0326,1.176,walking,45.9516792,8.9249382,0.0,0.0,1,concrete,0.9,2.51,159.8,13.6,59.0,0.949,0.00249,0.00038,0.0,0.338,0.3709,0.4577,it,1,concrete,0.9,Describes specific object and its associated legend.
372,1964.75,1964.89,2424245220854,2424385220854,Perché?,-0.0818,-0.3279,0.351,0.0043,9.9,0.0238,0.927,walking,45.9516373,8.9249573,0.0,0.0,3,aside,1.0,0.14,269.2,4.3,12.4,1.0,0.00297,0.00036,0.0,,,,it,3,aside,1.0,Procedural: direct question.
373,1964.91,1966.83,2424405220854,2426327220854,Perché siamo sopra una montagna la cui sommità litica determina la posizione dell'edificio.,-0.0235,-0.3853,0.311,0.0211,9.881,0.0639,1.29,walking,45.9516258,8.9249601,0.0,0.0,1,concrete,1.0,1.92,165.6,22.2,88.0,0.984,0.00371,0.00043,0.0,0.3577,0.4402,0.527,it,1,concrete,1.0,Explains physical geography determining building location.
374,1973.92,1978.58,2433415220854,2438083220854,Quindi la forma della montagna ha permesso l'applicazione della stessa.,-0.257,-0.2478,0.595,0.2848,9.982,0.884,0.428,scanning,45.95158,8.9250107,0.0,0.17,1,concrete,1.0,4.66,190.2,20.7,112.5,1.0,0.00329,0.00128,0.0,0.5107,0.5311,0.7186,it,1,concrete,1.0,Reinforces physical determinant of building's placement.
375,1978.72,1979.73,2438224220854,2439226220854,Ha permesso che la riconoscesse.,-0.3336,-0.1529,0.652,0.0509,10.071,0.3055,0.45,scanning,45.9515686,8.9250078,0.0,0.0,1,concrete,0.9,1.01,197.1,20.0,62.9,1.0,0.00284,0.00043,0.0,0.429,0.4596,0.0885,it,1,concrete,0.9,Explains a consequence/property of a concrete feature.
376,1981.85,1983.64,2441352220854,2443139220854,diventa legittimo perché le caratteristiche naturali lo permettono.,0.3316,-0.1827,0.694,0.2466,10.03,1.0134,0.613,walking,45.9515533,8.9249964,0.0,0.0,1,concrete,0.9,1.79,206.0,29.3,75.6,0.893,0.00306,0.00065,0.0,0.4261,0.4289,0.4116,it,1,concrete,0.9,Explains why something is legitimate by natural characteristics.
377,1986.83,1988.49,2446331220854,2447993220854,Poi entriamo in contatto con la mia pietra favorita che si chiama il marmo di arzo.,0.1251,-0.3828,0.312,0.0899,9.894,0.1363,0.0,dwelling,45.9515419,8.9250002,0.0,0.0,1,concrete,0.9,1.66,196.4,64.4,231.7,0.942,0.002,0.00092,0.0,0.2075,0.2803,0.3452,it,1,concrete,0.9,"Names a specific, tangible object (Arzo marble)."
378,1998.37,2002.87,2457873220854,2462369220854,Questa specie di prosciutto contiene fossili molto importanti.,-0.2427,-0.2701,0.59,0.0741,9.814,0.3417,0.0,scanning,45.9515381,8.9250021,0.0,0.8,1,concrete,0.9,4.5,213.9,26.7,125.4,1.0,0.00406,0.00192,0.0,0.4329,0.4722,0.5376,it,1,concrete,0.9,Describes composition/parts of the object.
379,2005.4,2009.2,2464901220854,2468695220854,Nel punto in cui si spacca la montagna che vi dicevo sul Monte San Giorgio?,-0.2296,-0.1288,0.394,0.0638,10.005,0.2926,0.0,scanning,45.9515381,8.9250021,0.053,0.158,1,concrete,0.8,3.8,222.3,47.5,135.4,0.235,0.00503,0.00211,0.0,0.3636,0.4354,0.5527,it,1,concrete,0.8,Identifies a specific geographical and geological feature.
380,2010.03,2011.81,2469530220854,2471312220854,si formano tanti strati uno di questi diventa il marmo di arzo,-0.2098,-0.3579,0.356,0.0486,9.877,0.1496,0.0,dwelling,45.9515381,8.9250021,0.0,0.722,1,concrete,0.9,1.78,168.0,10.0,50.9,0.554,0.00409,0.00139,0.0,0.3565,0.4273,0.1976,it,1,concrete,0.9,Explains the formation process of the marble.
381,2014.56,2016.34,2474056220854,2475840220854,Il marmo di alzo è il più policromo e il più difficile da lavorare del pianeta Terra.,-0.1246,-0.2587,0.318,0.0637,9.96,0.0505,0.0,dwelling,45.9515381,8.9250021,0.0,1.0,1,concrete,0.9,1.78,222.1,43.5,168.2,0.911,0.00633,0.00286,0.0,0.5562,0.5726,0.5705,it,1,concrete,0.9,Describes concrete properties of the marble.
382,2025.76,2027.12,2485257220854,2486620220854,corrisponde a una diversità della composizione minerale,-0.1048,-0.3792,0.405,0.2939,10.132,0.5266,0.0,scanning,45.9515381,8.9250021,0.0,0.786,1,concrete,0.9,1.36,191.8,24.7,87.1,1.0,0.00326,0.001,0.0,0.4808,0.4755,0.5375,it,1,concrete,0.9,Explains the mineral composition influencing properties.
383,2031.23,2033.65,2490725220854,2493153220854,"Quindi se tu dai un colpo forte magari riesci a tagliare questo, ma disintegri questo.",-0.1864,-0.3265,0.328,0.0425,9.777,0.408,0.0,scanning,45.9515381,8.9250021,0.667,1.0,1,concrete,0.9,2.42,196.7,33.8,135.3,0.934,0.00535,0.00206,0.0,0.4953,0.5399,0.3768,it,1,concrete,0.9,Illustrates how the marble works under manipulation.
384,2037.45,2039.89,2496947220854,2499385220854,"Per esempio, vedete qua, se voi toccate qua.",-0.1716,-0.3548,0.382,0.1096,9.822,0.2693,0.0,scanning,45.9515381,8.9250011,0.0,0.8,1,concrete,0.8,2.44,191.6,22.4,89.4,0.935,0.00424,0.00103,0.0,0.4856,0.5208,0.6071,it,1,concrete,0.8,Directs attention to a concrete example on the object.
385,2040.03,2041.11,2499530220854,2500613220854,sentirete che è fratturato lo sentite anche qua,0.0055,-0.1838,0.417,0.0623,9.768,0.3558,0.0,scanning,45.9515381,8.9250011,0.0,1.0,1,concrete,0.9,1.08,199.4,35.4,130.3,0.971,0.00403,0.00107,0.0,0.2973,0.3434,0.3904,it,1,concrete,0.9,"Describes an observable, tactile property of the object."
386,2045.77,2047.23,2505267220854,2506730220854,Quindi chi è in grado di fare anche solo questa balaustra semplice?,-0.2053,-0.2754,0.433,0.0329,9.707,0.2549,3.58,walking,45.9513206,8.9248371,0.6,1.0,1,concrete,0.9,1.46,222.1,20.7,85.5,0.891,0.00316,0.0012,0.0,0.32,0.3643,0.4102,it,1,concrete,0.9,Discusses implications of marble properties on craftsmanship.
387,2053.14,2056.7,2512642220854,2516204220854,"che per un marmo di candovoglia, per un marmo omogeneo è facilissimo.",-0.1473,-0.1413,0.429,0.0822,9.869,0.4096,3.909,walking,45.9512215,8.925518,0.0,1.0,1,concrete,0.9,3.56,188.8,13.7,63.3,0.973,0.00668,0.00274,0.0,0.3948,0.4214,0.4959,it,1,concrete,0.9,Compares marble's properties to other concrete objects.
388,2056.72,2058.53,2516224220854,2518026220854,Chi riesce a fare questo è già un mago.,-0.2276,-0.2642,0.373,0.1034,9.772,0.3483,1.964,walking,45.95121,8.9254818,0.0,1.0,1,concrete,0.9,1.81,281.4,32.9,84.9,0.228,0.00443,0.00178,0.0,0.5087,0.5347,0.4721,it,1,concrete,0.9,Emphasizes concrete property (difficulty) through hyperbole.
389,2060.99,2064.32,2520489220853,2523816220854,"Se tu riesci a lavorare questo, se tu riesci a fare queste colonnine, vedete che per esempio le colonnine hanno meno...",-0.2111,-0.4786,0.396,0.1284,9.788,0.1142,2.426,walking,45.9516373,8.9249868,0.0,1.0,1,concrete,0.8,3.33,233.3,37.4,184.6,0.971,0.00532,0.00171,0.0,0.6383,0.6067,0.7914,it,1,concrete,0.8,"Discusses working with marble, points to specific parts."
390,2069.19,2069.54,2528691220854,2529038220854,meno con,-0.1997,-0.4451,0.354,0.0035,9.747,0.0407,1.504,walking,45.9516335,8.9250193,0.0,1.0,1,concrete,0.9,0.35,228.8,33.5,74.6,1.0,0.00303,0.00081,0.0,,,,it,1,concrete,0.9,Discussing material's physical property or state.
391,2070.03,2071.46,2529530220854,2530958220853,perché se fossero tutte così si sarebbero già spezzate.,-0.176,-0.553,0.414,0.0577,9.801,0.1126,1.504,walking,45.9516449,8.9250298,0.0,1.0,1,concrete,0.9,1.43,180.5,18.6,69.7,0.844,0.00284,0.00041,0.0,0.3814,0.3932,0.3012,it,1,concrete,0.9,Explains material's fragility if fully uniform.
392,2074.43,2076.24,2533934220854,2535740220854,Chi riesce a lavorare questo è un mago e questi maghi diventano,-0.2621,-0.2411,0.4,0.0869,9.816,0.1415,2.477,walking,45.9516754,8.9250479,0.0,1.0,2,contextual,0.95,1.81,232.7,44.2,160.2,0.947,0.00496,0.00192,0.0,0.5653,0.5679,0.3311,it,2,contextual,0.95,Discusses the skilled people working the material.
393,2078.89,2084.72,2538389220853,2544223220854,"I picasas diventano i maestri commaccini, diventano gli scultori incredibili di questa zona, diventano i gessisti.",-0.2767,-0.2135,0.365,0.1441,9.848,0.1299,4.236,walking,45.9514389,8.9247799,0.259,1.0,2,contextual,0.95,5.83,190.2,22.4,151.9,0.923,0.00537,0.00253,0.022,0.3631,0.4395,0.441,it,2,contextual,0.95,Names types of skilled local artisans/sculptors.
394,2086.89,2092.7,2546388220854,2552194220854,guardate questi gesti guardate questa roba pazzesco cioè è una espressione artistica,0.1472,-0.0468,0.731,0.3083,10.032,0.9304,2.963,walking,45.9516068,8.9245272,0.0,0.293,2,contextual,0.9,5.81,221.6,35.7,131.9,0.731,0.00334,0.00119,0.0,0.3891,0.4231,0.3398,it,2,contextual,0.9,Comments on artistic expression of craftsmanship.
395,2094.47,2097.9,2553967220853,2557399220854,di chi conosce la lavorazione della pietra e la lavorazione,-0.3811,-0.2357,0.693,0.1114,9.91,0.4944,2.736,walking,45.9516296,8.9247475,0.0,0.8,2,contextual,0.9,3.43,206.7,30.3,132.0,0.944,0.00476,0.00215,0.0,0.4003,0.4801,0.5604,it,2,contextual,0.9,Emphasizes knowledge of stone working skill.
396,2100.03,2102.22,2559530220854,2561715220854,della materia dimensionale come pochi altri sono questi gli artisti che vengono chiamati a Roma,-0.0025,-0.0614,0.845,0.1555,10.01,0.312,1.738,walking,45.9515839,8.9248343,0.227,0.0,2,contextual,0.95,2.19,197.0,27.1,98.5,0.971,0.00341,0.00109,0.0,0.4398,0.4825,0.6199,it,2,contextual,0.95,"States artisans' unique skill, called to Rome."
397,2107.83,2109.24,2567329220854,2568734220854,a costruire le statue e i gessi delle chiese romane.,-0.0025,-0.121,0.851,0.2267,9.944,0.712,1.276,walking,45.9513855,8.9249115,0.0,0.071,2,contextual,0.95,1.41,,,,0.0,0.00212,0.00045,0.0,0.5045,0.5332,0.5709,it,2,contextual,0.95,Details artisans' work in Roman churches.
398,2112.37,2118.74,2571866220854,2578241220854,"Quasi tutti, per esempio sulla montagna di San Giorgio c'è un villaggio che si chiama Vigiu.",-0.4034,-0.1736,0.329,0.0339,9.89,0.0544,1.686,walking,45.9514275,8.9248838,0.0,1.0,2,contextual,0.95,6.37,199.7,30.0,146.7,0.85,0.00414,0.00108,0.0,0.3801,0.435,0.6168,it,2,contextual,0.95,Introduces historical village as example context.
399,2118.76,2121.77,2578261220854,2581272220854,dove ci sono circa 200 abitanti nel 1600,-0.3917,-0.1495,0.343,0.0221,9.883,0.0294,1.552,walking,45.9514427,8.9249697,0.0,1.0,2,contextual,0.95,3.01,186.0,21.7,89.1,0.737,0.00337,0.00062,0.0,0.2581,0.3402,0.4197,it,2,contextual,0.95,Gives historical population data for context.
400,2123.8,2128.57,2583299220854,2588064220854,"300 vigiutesi, cioè di più di quello che lo stesso villaggio era capace di contenere, abitavano a Roma",-0.4895,-0.1375,0.338,0.0589,9.884,0.1174,1.436,walking,45.9513664,8.9250288,0.0,0.979,2,contextual,0.95,4.77,195.4,34.9,165.2,0.967,0.0038,0.00122,0.0,0.4936,0.5353,0.5177,it,2,contextual,0.95,Explains historical presence of villagers in Rome.
401,2130.03,2132.52,2589530220854,2592016220853,un quartiere dei vigiutesi che stava facendo tutte le statue di tutte le chiese di Roma a questo livello era la abilità,-0.3425,-0.2235,0.309,0.1956,9.876,0.3031,0.896,walking,45.9513321,8.9250355,0.0,0.0,2,contextual,0.95,2.49,164.9,12.7,61.9,0.462,0.00465,0.00091,0.0,0.4691,0.5283,0.5456,it,2,contextual,0.95,"Describes skilled artisans' Roman quarter, historical ability."
402,2138.03,2140.36,2597529220854,2599855220854,di questi scultori architetti cioè il centro del mondo dal punto di vista dell'abilità sculta,-0.4371,-0.1899,0.343,0.043,9.902,0.086,0.222,dwelling,45.9514198,8.9250441,0.0,1.0,2,contextual,0.95,2.33,198.6,13.6,63.2,0.959,0.00264,0.00108,0.0,0.3122,0.3962,0.3668,it,2,contextual,0.95,States their global sculptural importance historically.
403,2144.21,2146.72,2603705220854,2606215220854,"è determinato ancora una volta dalla natura, dalla difficoltà di lavorare la materia.",-0.1662,-0.4586,0.453,0.1092,9.893,0.0211,1.473,walking,45.951355,8.9250269,0.0,1.0,2,contextual,0.9,2.51,203.3,18.0,63.2,1.0,0.0041,0.00076,0.0,0.3887,0.4255,0.5389,it,2,contextual,0.9,"Attributes skill to material difficulty, generalisation."
404,2151.48,2153.64,2610978220853,2613144220854,super interessante oltretutto vedete come varia cromaticamente questa si chiama macchia rossa,-0.2393,-0.434,0.566,0.0726,9.829,0.1441,1.944,walking,45.9512901,8.9249792,0.0,0.955,1,concrete,0.95,2.16,236.2,39.5,114.2,0.853,0.00484,0.00164,0.0,0.4417,0.4423,0.4531,it,1,concrete,0.95,Names and describes a specific visual feature.
405,2159.18,2159.87,2618682220854,2619365220854,Poi ce n'è un altro più grigio.,-0.0801,-0.4665,0.52,0.1812,9.676,1.5536,2.201,walking,45.9512177,8.9249773,0.0,1.0,1,concrete,1.0,0.69,198.9,10.1,41.3,0.909,0.00312,0.00084,0.0,0.384,0.4047,0.4991,it,1,concrete,1.0,Describes a physical feature by its color.
406,2161.21,2161.8,2620711220854,2621302220854,Vediamo se lo trovo.,0.0349,-0.5967,0.462,0.0182,9.864,0.3088,0.873,walking,45.9512024,8.9249773,0.0,0.0,3,aside,1.0,0.59,179.1,7.4,34.4,0.947,0.00166,0.00039,0.0,0.3753,0.3557,0.3811,it,3,aside,1.0,"Procedural self-talk, expert seeking something."
407,2170.97,2177.39,2630465220854,2636894220854,"Così, poi ce n'è uno più giallo, ma vedete che è sempre continuo, è giallo, è grigio, è rosso.",-0.0887,-0.3541,0.434,0.1383,9.886,0.4497,1.112,walking,45.9513817,8.9251623,0.8,0.0,1,concrete,1.0,6.42,200.5,30.5,125.5,0.861,0.00332,0.00107,0.0,0.5172,0.5614,0.6934,it,1,concrete,1.0,Describes physical features: colors and continuity.
408,2178.5,2184.95,2637996220853,2644451220854,"Andate a vedere la cattedrale di San Lorenzo, che è dove ovviamente non ho nessuna quantità e sono abitante.",-0.2117,-0.3229,0.461,0.1329,9.838,0.6595,1.277,walking,45.9513779,8.9251833,0.344,0.359,2,contextual,0.8,6.45,176.6,30.6,151.1,0.837,0.00385,0.00112,0.0,0.4622,0.4578,0.606,it,2,contextual,0.8,"Tangential example (cathedral), includes personal aside."
409,2185.97,2189.87,2645474220854,2649366220854,"Esorbitante, nessuna chiesa di un villaggetto si siede a lui.",-0.2593,-0.1268,0.557,0.2235,9.772,0.5593,1.322,walking,45.9514351,8.9251003,0.41,0.436,2,contextual,0.9,3.9,167.4,18.6,116.7,0.91,0.00411,0.00176,0.0,0.3858,0.4365,0.6125,it,2,contextual,0.9,Generalization about the cathedral's significance.
410,2190.28,2190.42,2649783220854,2649923220854,Grazie.,-0.1777,0.0182,0.906,0.0,9.945,0.1007,1.351,walking,45.951416,8.9250669,0.0,0.0,3,aside,1.0,0.14,,,,0.0,0.00112,0.00014,0.0,,,,it,3,aside,1.0,"Social interjection, expressing thanks."
411,2198.28,2198.32,2657782220854,2657816220854,Grazie.,-0.1194,0.2146,0.737,0.0,10.064,0.188,2.178,walking,45.9512901,8.9251328,0.0,0.0,3,aside,1.0,0.04,,,,,,,,,,,it,3,aside,1.0,"Social interjection, expressing thanks."
412,2206.2,2206.7,2665696220854,2666198220854,"Noi siamo così, no?",-0.0074,-0.528,0.522,0.0258,10.051,0.5512,2.904,walking,45.9513626,8.9251461,0.0,0.8,2,contextual,0.9,0.5,374.1,16.7,44.5,0.312,0.00561,0.00228,0.0,0.6657,0.5573,0.5194,it,2,contextual,0.9,"Rhetorical question, cultural generalization about people."
413,2211.06,2212.48,2670556220854,2671983220854,Anche questo per me è sovrapposito.,-0.3677,-0.1225,0.656,0.0283,10.001,0.0994,2.905,walking,45.9514618,8.9250355,0.0,0.0,3,aside,0.8,1.42,228.5,28.6,83.7,0.578,0.00272,0.00048,0.0,0.3552,0.4273,0.6129,it,3,aside,0.8,"Personal, subjective emotional opinion expressed."
414,2214.9,2219.53,2674395220854,2679025220854,Mi commuove vedere un popolo che sa fare questo e lo fa così.,-0.1175,-0.1116,0.87,0.2195,9.99,0.4537,1.187,walking,45.9515533,8.924963,0.0,0.0,3,aside,1.0,4.63,216.2,31.0,135.0,0.828,0.0041,0.00079,0.0,0.5067,0.5383,0.6315,it,3,aside,1.0,Explicit personal emotional reaction from the expert.
415,2220.03,2221.03,2679530220854,2680532220854,silenziosamente non solo lo fanno lo dipingono,0.2106,-0.5994,0.357,0.0435,9.948,0.0333,4.32,walking,45.9517441,8.9248409,0.0,0.0,2,contextual,0.9,1.0,203.6,11.5,49.1,1.0,0.00249,0.00076,0.0,0.3939,0.4527,0.3641,it,2,contextual,0.9,Describes general human cultural activity/craft.
416,2233.42,2233.98,2692918220854,2693479220854,"È pazzesco, no?",-0.4689,-0.0654,0.819,0.0178,9.983,0.118,1.953,walking,45.9517899,8.9249411,1.0,0.0,3,aside,1.0,0.56,183.1,21.4,55.4,1.0,0.00526,0.00071,0.0,0.4184,0.4476,0.4205,it,3,aside,1.0,"Rhetorical exclamation, expressing subjective wonder."
417,2239.96,2243.13,2699459220854,2702628220854,pazzesco c'è e plasma uno spazio dove non c'è vera differenza tra tra le le,-0.1013,0.0712,1.468,0.0735,10.043,0.3427,1.351,walking,45.9515381,8.9250631,0.0,0.0,2,contextual,0.9,3.17,209.8,29.9,114.6,1.0,0.00343,0.0007,0.0,0.5112,0.5592,0.6792,it,2,contextual,0.9,Generalization about human-created space and art.
418,2250.03,2252.4,2709530220854,2711897220854,"Cioè quando tu sei qui, quando tu eri nel 1700 a vedere questa cosa, c'era l'altare e dietro al depinto...",-0.0325,-0.1994,0.999,0.2618,10.023,0.194,1.603,walking,45.9514809,8.9251041,0.625,0.0,2,contextual,0.9,2.37,213.0,18.1,70.3,0.8,0.00334,0.00052,0.0,0.4568,0.5202,0.4639,it,2,contextual,0.9,"Historical context, example of past viewing experience."
419,2257.81,2258.91,2717312220854,2718414220854,e i tuoi occhi vedevano un sistema unitario.,-0.3904,-0.0573,0.776,0.0956,9.998,0.1726,1.378,walking,45.9513969,8.9251881,0.0,0.0,2,contextual,0.9,1.1,241.3,25.0,79.9,1.0,0.00326,0.00057,0.0,0.6661,0.6218,0.3955,it,2,contextual,0.9,Interpretation of a unified visual system experience.
420,2261.96,2262.71,2721461220854,2722205220854,Noi te siamo rovinati da otto casi.,0.2319,-0.3444,0.704,0.0248,9.987,0.3528,1.177,walking,45.9514008,8.9252205,0.0,0.0,3,aside,0.9,0.75,220.5,21.4,83.4,1.0,0.00293,0.00059,0.0,0.4933,0.4862,0.3758,it,3,aside,0.9,Off-topic personal remark.
421,2265.96,2267.04,2725460220854,2726542220854,"Vediamo la differenza, ma nella mente di chi viveva?",0.2182,-0.3557,0.867,0.1831,10.221,1.349,0.614,walking,45.9514122,8.9252691,0.0,0.0,2,contextual,0.85,1.08,296.7,30.2,147.8,0.882,0.0125,0.0147,0.5,0.7659,0.7385,0.8258,it,2,contextual,0.85,Framing historical perspective.
422,2274.92,2279.67,2734421220854,2739166220854,c'è qualche personaggio importante intanto ogni volta che vedete un,-0.1843,-0.09,0.88,0.151,10.029,0.1664,1.624,walking,45.9514351,8.9251614,0.0,0.0,2,contextual,0.9,4.75,203.4,25.9,111.7,0.94,0.00294,0.00099,0.0,0.4812,0.4825,0.4205,it,2,contextual,0.9,Introduces historical figure contextually.
423,2280.05,2281.54,2739550220854,2741039220854,una mantellina rossa siamo davanti a Carlo Corromeo,-0.2666,0.0403,1.623,0.3097,10.034,1.6449,1.624,walking,45.9514389,8.9251137,0.0,0.0,2,contextual,0.9,1.49,215.7,28.2,101.7,1.0,0.0039,0.00091,0.0,0.5141,0.5036,0.445,it,2,contextual,0.9,Identifies historical figure by general cue.
424,2284.13,2286.12,2743626220854,2745617220854,Borromeo che ha vissuto nel Cinquecento,-0.2823,-0.0389,1.204,0.0773,10.038,0.4021,1.455,walking,45.9514809,8.9250059,0.0,0.7,2,contextual,0.95,1.99,203.1,51.6,173.0,0.873,0.00413,0.00106,0.0,0.4605,0.5089,0.5292,it,2,contextual,0.95,"Provides historical detail (name, era)."
425,2288.67,2291.1,2748170220854,2750600220854,È molto importante per la storia di queste montagne perché lui ha fatto parte della controforma.,0.2303,-0.1807,0.703,0.2502,10.026,0.8682,0.425,scanning,45.9514923,8.9249916,0.0,0.08,2,contextual,0.95,2.43,185.5,44.4,158.6,0.803,0.00313,0.00079,0.0,0.4083,0.4912,0.2764,it,2,contextual,0.95,Explains historical significance.
426,2296.28,2298.25,2755781220854,2757747220854,dove c'è uno che parla e gli altri che ascoltano e poi ha fatto un'altra cosa super importante,-0.3943,-0.2368,0.372,0.07,9.924,0.5249,0.425,scanning,45.9514847,8.9249783,0.0,0.0,2,contextual,0.9,1.97,201.9,56.2,222.5,0.565,0.00326,0.0011,0.0,0.4593,0.4933,0.3474,it,2,contextual,0.9,Elaborates historical context and transition.
427,2303.28,2307.37,2762784220854,2766868220854,Siccome durante la controrreforma c'era un chiarissimo rischio,-0.1916,-0.226,0.535,0.1608,9.931,0.39,0.449,scanning,45.9514732,8.9249907,0.0,0.0,2,contextual,0.95,4.09,221.5,53.9,170.9,0.758,0.00361,0.00119,0.0,0.4342,0.4637,0.4586,it,2,contextual,0.95,Contextual background for Borromeo's actions.
428,2310.03,2311.8,2769530220854,2771295220854,"dell'espansione del pensiero protestante nell'ambiente insubrico in Lombardia,",-0.2353,-0.2235,0.423,0.0177,9.954,0.2746,0.449,scanning,45.9514732,8.9249926,0.0,0.611,2,contextual,0.95,1.77,215.2,33.7,117.0,0.946,0.00411,0.00102,0.0,0.4159,0.5023,0.482,it,2,contextual,0.95,More specific historical background context.
429,2317.25,2317.61,2776752220854,2777112220854,Lui cosa ha fatto?,-0.2675,-0.2984,0.352,0.0031,9.931,0.0669,0.075,dwelling,45.9514847,8.9249878,0.0,1.0,2,contextual,0.9,0.36,259.1,35.2,93.1,0.833,0.00512,0.00306,0.083,,,,it,2,contextual,0.9,Rhetorical question framing historical action.
430,2317.63,2320.36,2777132220854,2779856220854,Ha preso tutte le processioni che stavano sulle montagne e le ha portate giù.,-0.302,-0.2973,0.385,0.0619,9.936,0.0749,0.075,dwelling,45.9514847,8.9249897,0.0,0.0,2,contextual,0.9,2.73,293.4,50.6,168.9,0.291,0.00368,0.00136,0.0,0.6125,0.6442,0.5101,it,2,contextual,0.9,Describes a specific historical action.
431,2324.78,2325.58,2784279220854,2785083220854,le ha messe dentro i villaggi.,-0.2576,-0.3617,0.374,0.0173,9.948,0.0824,0.0,dwelling,45.9514847,8.9249887,0.0,0.0,2,contextual,0.9,0.8,200.1,8.6,32.5,1.0,0.00443,0.00114,0.0,0.4433,0.4788,0.4322,it,2,contextual,0.9,Continuation of historical action.
432,2326.97,2331.92,2786465220854,2791421220854,"in modo tale che anche bambini e anziani fossero visibili nei villaggi, nelle città,",-0.2876,-0.363,0.418,0.0511,9.949,0.1194,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,2,contextual,0.9,4.95,209.5,37.6,250.1,0.923,0.00504,0.0013,0.0,0.4636,0.5444,0.5903,it,2,contextual,0.9,Explains the purpose of historical action.
433,2333.91,2337.5,2793408220854,2796999220854,la presenza del cattolicesimo e però queste montagne erano rimaste,-0.2764,-0.3061,0.407,0.0385,9.947,0.1134,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,2,contextual,0.85,3.59,189.3,14.3,51.7,0.655,0.00329,0.00085,0.0,0.4824,0.5156,0.5819,it,2,contextual,0.85,Describes historical consequence leading to feature.
434,2340.03,2341.78,2799530220854,2801275220854,"sono un po' spogliate, quindi per risarcirle ha creato i sacri monti.",-0.1924,-0.3006,0.485,0.0229,9.989,0.1933,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,1,concrete,0.95,1.75,182.6,11.8,57.1,0.673,0.00344,0.00035,0.0,0.5684,0.5889,0.7185,it,1,concrete,0.95,Explains origin of specific physical feature.
435,2346.41,2350.7,2805909220854,2810204220854,"Alcuni di questi sono stati codificati, sono i Sacri Monti, sono nove tra il Piemonte e la Lombardia, ce ne sono un paio in Ticino.",-0.1536,-0.2964,0.392,0.0495,9.921,0.1004,0.0,dwelling,45.9514847,8.9249907,0.0,1.0,1,concrete,0.95,4.29,193.3,42.8,176.0,0.852,0.00442,0.00145,0.0,0.5224,0.5521,0.6103,it,1,concrete,0.95,"Names, quantifies, and locates specific sites."
436,2353.19,2356.9,2812692220854,2816401220854,Ma ci sono anche le montagne sacre ancestrali dove c'è una via crucis.,-0.2017,-0.2688,0.559,0.0729,9.92,0.0892,0.0,dwelling,45.9514847,8.9249907,0.0,1.0,1,concrete,0.95,3.71,215.1,38.3,153.6,0.802,0.00377,0.00151,0.034,0.4903,0.5663,0.4116,it,1,concrete,0.95,Describes another type of sacred site.
437,2357.96,2362.83,2817456220854,2822333220854,"Quindi lui da un lato porta giù le grandi processioni nei villaggi,",-0.1838,-0.2138,0.525,0.1826,9.917,0.2013,0.0,dwelling,45.9514847,8.9249907,0.0,1.0,1,concrete,0.9,4.87,227.3,52.4,185.7,0.556,0.00454,0.0021,0.0,0.5025,0.5264,0.5745,it,1,concrete,0.9,Describes actions/practices tied to sites.
