seg_idx,t_start_s,t_end_s,t_start_device_ns,t_end_device_ns,transcript,gaze_yaw_mean_rad,gaze_pitch_mean_rad,gaze_depth_mean_m,gaze_yaw_std_rad,head_accel_mag_mean,head_gyro_mag_mean,gps_speed_mps,body_state,lat,lon,left_hand_visible_frac,right_hand_visible_frac,discourse_level,discourse_label,discourse_confidence,seg_dur_s,f0_mean_hz,f0_std_hz,f0_range_hz,voiced_frac,energy_mean,energy_std,pause_frac,ser_arousal,ser_dominance,ser_valence,lang,level,label,confidence,rationale
226,1116.03,1121.19,4534495257012,4539656257012,Y esa cosa es un error gigante en la conservación del patrimonio biocultural.,-0.1262,-0.3476,0.774,0.249,9.944,0.3786,0.0,scanning,45.9529762,8.9282522,0.0,0.0,2,contextual,0.9,5.16,226.4,72.8,226.5,0.716,0.0012,0.00061,0.0,0.4636,0.4904,0.5031,es,2,contextual,0.9,"Broad critique of conservation, general concept."
227,1121.73,1127.64,4540198257012,4546108257012,"Es gigante y no es tanto por la elección de las flores, no es tanto eso, es el hecho de ponerle la barrera.",-0.0455,-0.2597,0.782,0.1937,9.921,0.3154,0.43,scanning,45.9529877,8.9282484,0.0,0.0,2,contextual,0.9,5.91,243.1,44.1,216.0,0.805,0.00166,0.00064,0.0,0.5879,0.5952,0.5759,es,2,contextual,0.9,Elaborates the error as the concept of barriers.
228,1129.49,1136.05,4547961257012,4554522257012,"O sea, tú puedes ayudar al bosque, tomas unas plantitas de flor, ponlas ahí, pero no necesitas poner la barrera.",-0.1081,-0.4049,0.839,0.2865,9.911,0.21,0.074,dwelling,45.9529991,8.9282522,0.077,0.123,2,contextual,0.9,6.56,259.3,47.4,200.4,0.782,0.00156,0.00092,0.015,0.6056,0.5831,0.5326,es,2,contextual,0.9,Illustrates the concept of barriers with hypothetical example.
229,1137.84,1139.91,4556308257012,4558377257012,La barrera es un problema nuestro.,-0.405,-0.1277,0.735,0.1946,9.965,0.3463,0.0,scanning,45.9529915,8.9282551,0.143,0.0,2,contextual,0.9,2.07,303.0,50.9,166.8,0.815,0.00172,0.00069,0.0,0.4734,0.5027,0.3837,es,2,contextual,0.9,Generalization about barriers being a human problem.
230,1140.03,1140.69,4558501257012,4559165257012,¿No es un problema del lugar?,0.1248,-0.1657,1.099,0.2321,10.001,0.4983,0.0,scanning,45.9529915,8.9282551,0.0,0.0,2,contextual,0.9,0.66,219.6,5.1,12.6,0.19,0.00072,0.00024,0.0,0.147,0.1948,0.2031,es,2,contextual,0.9,"Rhetorical question, reinforces concept of human-made problem."
231,1144.25,1146.82,4562720257012,4565287257012,"Ya, y ustedes van a ver mucho de esto en los jardines.",-0.2053,-0.2927,0.674,0.139,9.875,0.4914,0.614,walking,45.9529915,8.9282503,0.0,0.0,2,contextual,0.8,2.57,300.3,45.0,165.8,0.444,0.00266,0.00197,0.037,0.5268,0.4899,0.5771,es,2,contextual,0.8,"Frames future observations, links concept to gardens."
232,1146.86,1149.28,4565327257012,4567754257012,"O sea, cómo es el concepto de la barrera.",-0.3252,-0.1786,0.761,0.1886,10.024,0.9549,0.739,walking,45.9529915,8.9282293,0.0,0.0,3,aside,0.9,2.42,,,,0.0,0.00108,0.00034,0.0,0.3537,0.4015,0.3418,es,3,aside,0.9,"Metalinguistic, explicitly discusses the 'concept' itself."
233,1153.41,1156.63,4571883257012,4575100257012,¿Define un espacio controlado determinado?,-0.0235,-0.3609,0.659,0.2728,10.059,1.3452,1.124,walking,45.9529495,8.9283037,0.0,0.0,2,contextual,0.9,3.22,248.0,39.9,189.1,0.941,0.00142,0.00057,0.0,0.502,0.4877,0.5651,es,2,contextual,0.9,Defines the conceptual function of barriers (control).
234,1170.03,1174.83,4588501257012,4593298257012,"vienen del reconocimiento de la naturaleza, no vienen del olvido.",-0.0516,-0.0101,1.61,0.2416,9.991,0.4362,0.517,walking,45.9529228,8.9284248,0.0,0.542,2,contextual,0.8,4.8,223.3,31.8,124.5,0.616,0.00096,0.00041,0.0,0.4696,0.5188,0.3741,es,2,contextual,0.8,Generalization about origin of understanding nature.
235,1175.01,1179.88,4593479257012,4598351257012,"tipo de reconocimiento de las rocas, la orientación, que significa entender cómo se mueve el sol,",0.0535,-0.4072,0.82,0.1555,9.946,0.4481,0.518,walking,45.9529152,8.9284506,0.0,0.102,2,contextual,0.8,4.87,223.6,17.7,67.1,0.654,0.00103,0.00051,0.052,0.4255,0.4361,0.4765,es,2,contextual,0.8,Examples of *how* nature is recognized/understood.
236,1183.01,1183.11,4601478257012,4601579257012,Gracias.,0.0121,-0.2268,0.722,0.0,10.44,0.3975,0.67,walking,45.9529457,8.928483,0.0,0.0,3,aside,1.0,0.1,,,,0.0,0.00131,0.0002,0.0,,,,es,3,aside,1.0,"Social nicety, expression of gratitude."
237,1189.05,1192.78,4607519257012,4611253257012,y además la forma en que la misma naturaleza es representada.,0.0211,-0.2831,1.606,0.2972,9.97,0.5807,0.73,walking,45.9529572,8.9285402,0.0,0.0,2,contextual,0.8,3.73,265.7,43.5,140.6,0.504,0.00151,0.00055,0.0,0.6056,0.6073,0.6586,es,2,contextual,0.8,General statement about nature's representation.
238,1205.26,1205.54,4623732257012,4624012257012,Gracias.,0.1787,-0.1829,2.103,0.0241,10.602,0.4489,1.048,walking,45.9529686,8.928689,0.0,0.0,3,aside,1.0,0.28,,,,0.0,0.00158,0.0001,0.0,,,,es,3,aside,1.0,"Social nicety, expression of gratitude."
239,1214.07,1217.68,4632541257012,4636151257012,Y de eso surge el primer sistema topográfico que está en la mente de los habitantes.,0.1727,-0.0512,0.752,0.3566,10.09,1.0986,1.182,walking,45.9529762,8.9288073,0.0,0.167,2,contextual,0.8,3.61,127.4,28.1,135.0,0.982,0.00178,0.00055,0.0,0.4671,0.4306,0.5615,es,2,contextual,0.8,"Origin of conceptual topographic system, mental mapping."
240,1225.56,1229.32,4644033257012,4647793257012,"Ya, esto también es un sistema de captación.",-0.0697,-0.5065,0.578,0.2586,9.95,0.4821,0.074,scanning,45.9529648,8.9289055,0.0,0.0,1,concrete,1.0,3.76,237.6,33.8,111.8,0.22,0.00152,0.00037,0.0,0.6151,0.5784,0.6646,es,1,concrete,1.0,Names/explains a physical feature.
241,1229.34,1229.97,4647814257012,4648437257012,Obviamente que...,0.1687,-0.5732,0.445,0.1631,9.641,0.7291,0.223,scanning,45.9529686,8.9289017,0.0,0.0,3,aside,1.0,0.63,232.9,18.8,51.2,1.0,0.00203,0.0005,0.0,0.5348,0.5061,0.4612,es,3,aside,1.0,"Incomplete thought, filler."
242,1230.03,1230.19,4648501257012,4648662257012,Gracias.,-0.0103,-0.5102,0.445,0.0741,10.716,0.3775,0.223,scanning,45.9529686,8.928896,0.0,0.0,3,aside,1.0,0.16,200.3,9.2,25.1,1.0,0.00173,0.00046,0.0,,,,es,3,aside,1.0,Polite interjection.
243,1241.99,1242.23,4660465257012,4660705257012,Buongiorno,0.1714,-0.3757,0.554,0.006,11.219,0.6019,1.456,walking,45.9529152,8.9289598,0.0,0.0,3,aside,1.0,0.24,123.5,3.2,10.9,1.0,0.00871,0.00262,0.0,,,,es,3,aside,1.0,Greeting.
244,1251.01,1252.27,4669477257012,4670742257012,para que puedan pasar carros.,-0.1368,-0.2148,0.973,0.0946,9.762,0.5038,0.85,walking,45.9528198,8.9290199,0.0,0.0,2,contextual,0.9,1.26,203.6,18.5,68.1,0.925,0.00199,0.00047,0.0,0.6033,0.5689,0.6208,es,2,contextual,0.9,Discusses hypothetical design purpose.
245,1262.09,1264.46,4680563257012,4682927257012,Si eso hubiese sido pensado para carros en el siglo...,-0.1039,-0.2486,0.79,0.1388,10.063,0.4744,1.621,walking,45.9528427,8.9291868,0.0,0.0,2,contextual,0.9,2.37,283.2,42.9,153.8,0.813,0.00257,0.00079,0.0,0.5558,0.5255,0.6205,es,2,contextual,0.9,Continues hypothetical design purpose.
246,1272.95,1276.21,4691417257012,4694680257012,no lo hubieran dejado como bosque.,-0.1143,-0.3351,0.738,0.0869,10.015,0.4685,0.922,walking,45.952877,8.9293222,0.0,0.121,2,contextual,0.9,3.26,216.4,26.1,76.2,0.363,0.00097,0.00051,0.0,0.5291,0.5312,0.4396,es,2,contextual,0.9,Concludes on hypothetical design purpose.
247,1276.23,1277.39,4694700257012,4695861257012,El hecho de que una parte,-0.0265,-0.2411,0.723,0.0543,10.056,0.3255,0.924,walking,45.9529076,8.9293337,0.0,0.0,2,contextual,0.9,1.16,281.8,51.1,133.2,0.459,0.00113,0.00087,0.081,0.4101,0.402,0.4361,es,2,contextual,0.9,Introduces conceptual aspect of the place.
248,1281.58,1284.61,4700048257012,4703075257012,de la experiencia al lugar sagrado es el bosque,-0.1151,-0.2925,0.551,0.3225,9.972,0.8578,0.478,scanning,45.9529457,8.9293575,0.0,0.3,2,contextual,0.9,3.03,222.4,25.3,114.0,0.674,0.00212,0.00076,0.011,0.5235,0.5422,0.4626,es,2,contextual,0.9,Explains significance of the forest.
249,1286.81,1288.28,4705282257012,4706749257012,Es una idea que ha funcionado en la mente.,0.1483,-0.2542,0.634,0.0824,9.9,0.4036,0.721,walking,45.9529648,8.9293728,0.0,0.0,2,contextual,0.9,1.47,247.2,26.9,88.4,0.804,0.00215,0.00096,0.0,0.4597,0.453,0.4062,es,2,contextual,0.9,Discusses builders' conceptual idea.
250,1290.03,1293.63,4708501257012,4712105257012,de los constructores de esta montaña porque si no le costaba nada empedrarlo,0.1804,-0.1409,1.486,0.089,9.933,0.5256,0.788,walking,45.9529839,8.9294147,0.0,0.306,2,contextual,0.9,3.6,,,,0.0,0.00093,0.00032,0.0,0.3943,0.4436,0.5275,es,2,contextual,0.9,Explains builders' reasoning/intent.
251,1298.61,1299.81,4717077257012,4718280257012,"Además, las tres iglesias están alineadas.",-0.1011,-0.4657,0.587,0.1351,10.113,0.3744,0.886,walking,45.9529991,8.9294863,0.0,0.0,1,concrete,1.0,1.2,246.9,16.1,69.9,0.895,0.00248,0.00113,0.0,0.4653,0.455,0.4198,es,1,concrete,1.0,Describes physical arrangement of objects.
252,1305.54,1308.75,4724012257012,4727224257012,"Esta no es la más antigua, la más antigua es la que vamos a ver ahora.",-0.1618,-0.2657,0.766,0.287,9.934,0.5852,1.036,walking,45.953022,8.929534,0.0,0.0,1,concrete,1.0,3.21,226.1,24.1,112.7,0.911,0.00161,0.00055,0.0,0.5721,0.5348,0.4412,es,1,concrete,1.0,Describes object's age and future action.
253,1313.44,1319.89,4731907257012,4738357257012,"Ellos no sintieron la necesidad de empedrarlo, lo cual implica que el bosque...",0.011,-0.2655,0.923,0.2122,10.011,0.5661,0.847,walking,45.9530411,8.9296522,0.123,0.0,2,contextual,0.9,6.45,254.1,53.1,227.8,0.837,0.0018,0.00086,0.0,0.4767,0.5052,0.3723,es,2,contextual,0.9,Explains historical reasoning and implication.
254,1320.03,1320.71,4738501257012,4739183257012,que es uno de los protagonistas.,0.1151,-0.4454,0.712,0.1029,9.947,0.5039,0.297,scanning,45.9530525,8.9296665,0.0,0.0,2,contextual,0.9,0.68,301.8,45.5,123.6,1.0,0.0012,0.00032,0.0,0.4889,0.4359,0.4158,es,2,contextual,0.9,Interprets significance of the forest.
255,1325.77,1329.36,4744243257012,4747834257012,de la experiencia de un camino hacia lo sagrado.,0.0472,-0.2456,1.117,0.1034,9.961,0.5022,0.221,scanning,45.9530602,8.929678,0.0,0.0,2,contextual,0.9,3.59,222.3,61.3,249.4,0.894,0.00165,0.00049,0.0,0.4584,0.4723,0.4811,es,2,contextual,0.9,Introduces general topic/theme
256,1330.63,1336.01,4749105257012,4754482257012,"Eso a mí me parece muy actual, me parece una cosa que necesitamos escuchar.",-0.0491,-0.2959,1.052,0.2122,10.036,0.7508,0.449,scanning,45.9530487,8.9297132,0.0,0.019,3,aside,0.9,5.38,221.1,27.0,149.1,0.787,0.00164,0.0006,0.0,0.4428,0.4276,0.5342,es,3,aside,0.9,Speaker's personal opinion/reflection
257,1339.04,1340.42,4757508257012,4758891257012,"O sea, hace 500 años no era así.",-0.0154,-0.3048,0.606,0.0375,9.913,0.4501,0.446,scanning,45.9530525,8.929739,0.0,0.0,2,contextual,0.9,1.38,251.3,18.7,60.2,0.886,0.00215,0.00061,0.0,0.5238,0.4796,0.554,es,2,contextual,0.9,Provides historical context/framing
258,1341.42,1341.96,4759894257012,4760435257012,"O sea, era obvio.",-0.0502,-0.3232,0.617,0.0594,10.114,0.4645,1.05,walking,45.9530487,8.9297571,0.0,0.0,2,contextual,0.9,0.54,,,,0.0,0.00086,0.00028,0.0,0.4222,0.3778,0.4137,es,2,contextual,0.9,Elaboration on historical context
259,1342.03,1343.65,4760495257012,4762119257012,Pero ahora no lo es.,-0.0017,-0.2564,0.74,0.1333,9.737,0.3012,1.171,walking,45.9530449,8.9297857,0.0,0.0,2,contextual,0.9,1.62,253.2,66.9,186.9,0.745,0.00267,0.00218,0.216,0.5804,0.5634,0.6062,es,2,contextual,0.9,Continuation of contextual framing (then vs now)
260,1345.93,1349.97,4764404257012,4768437257012,"Porque si ustedes miran, la gente que hace un peregrinaje a Lourdes toma el tren",-0.0266,-0.3437,0.534,0.2472,9.924,0.6084,1.32,walking,45.9530411,8.9298782,0.0,0.0,2,contextual,0.9,4.04,243.7,22.8,130.5,0.992,0.00219,0.0009,0.0,0.6346,0.6102,0.4618,es,2,contextual,0.9,Illustrates contextual point with an example
261,1350.03,1351.12,4768501257012,4769586257012,"Toma el avión, toma el tren, toma el bus.",-0.2151,-0.1922,0.588,0.3163,10.026,1.2249,1.11,walking,45.9530373,8.9299116,0.0,0.0,2,contextual,0.9,1.09,236.3,23.1,69.5,0.914,0.00268,0.00103,0.0,0.6005,0.5827,0.5926,es,2,contextual,0.9,Continuation of contextual illustration
262,1353.61,1358.8,4772078257012,4777268257012,La piscina en ningún momento entra en contacto con ningún elemento de la naturaleza.,0.0234,-0.2473,0.653,0.247,9.95,0.7053,1.228,walking,45.9530678,8.9299583,0.0,0.058,2,contextual,0.9,5.19,278.5,41.6,181.7,0.712,0.00382,0.00244,0.135,0.6502,0.6012,0.6983,es,2,contextual,0.9,Specific detail supporting contextual illustration
263,1360.66,1365.72,4779132257012,4784190257012,"Y si ahí ha llegado la Virgen que me va a salvar, che, pero eso es un proceso, no es que tú...",-0.1621,-0.237,0.559,0.3125,9.94,0.7618,1.108,walking,45.9530563,8.9300222,0.0,0.22,1,concrete,0.85,5.06,263.7,37.4,184.8,0.78,0.00256,0.0015,0.057,0.6744,0.6436,0.6897,es,1,concrete,0.85,Defines core concept of sacred path
264,1368.31,1369.65,4786777257012,4788122257012,Pero Santiago sí que es más proceso.,-0.4725,-0.1692,0.496,0.0773,10.049,0.8527,1.111,walking,45.9530563,8.9301281,0.0,0.0,1,concrete,0.9,1.34,113.4,7.7,38.3,0.81,0.00659,0.00276,0.0,0.4307,0.5009,0.2992,es,1,concrete,0.9,Concrete example illustrating core concept
265,1369.77,1370.39,4788243257012,4788865257012,Exacto.,-0.4811,-0.1712,0.369,0.0474,9.781,0.2454,0.668,walking,45.9530602,8.9301348,0.0,0.0,3,aside,0.9,0.62,230.0,10.1,32.1,0.35,0.00293,0.0018,0.0,0.5014,0.5361,0.6809,es,3,aside,0.9,Simple affirmation/agreement
266,1370.41,1371.94,4788885257012,4790411257012,Y porque es un camino.,-0.4212,-0.1814,0.467,0.2134,10.009,0.6985,0.668,walking,45.9530602,8.9301395,0.0,0.133,1,concrete,0.9,1.53,245.0,21.7,57.9,0.292,0.0017,0.00087,0.0,0.4871,0.5007,0.4911,es,1,concrete,0.9,Explains fundamental nature of core concept
267,1373.78,1379.95,4792250257012,4798417257012,"Acabas de decir exactamente la solución a esto, la diferencia entre el turismo global",-0.1269,-0.3538,0.645,0.2469,9.941,0.5299,0.61,walking,45.9530754,8.9301882,0.0,0.0,2,contextual,0.85,6.17,248.4,38.5,168.2,0.87,0.00256,0.00135,0.036,0.599,0.5944,0.4944,es,2,contextual,0.85,Introduces key contextual distinction
268,1380.03,1380.47,4798501257012,4798942257012,de ciertos destinos.,-0.1021,-0.3772,0.618,0.1181,9.662,0.3419,0.664,walking,45.953083,8.9302073,0.0,0.0,2,contextual,0.9,0.44,214.6,15.4,68.1,0.929,0.00286,0.0019,0.0,0.5123,0.4981,0.5117,es,2,contextual,0.9,Continuation of contextual distinction
269,1383.91,1389.21,4802382257012,4807681257012,"y los verdaderos procesos de purificación y de llegada a lo sagrado,",-0.0832,-0.3076,0.74,0.2198,9.909,0.6353,0.589,walking,45.9531021,8.9302769,0.0,0.057,1,concrete,0.9,5.3,244.6,39.1,200.3,0.946,0.00219,0.00124,0.024,0.5191,0.5169,0.4917,es,1,concrete,0.9,Defines the true nature of sacred journey
270,1389.21,1390.15,4807681257012,4808623257012,La diferencia está en la palabra camino.,0.0821,-0.5496,0.625,0.0491,9.825,0.5409,1.118,walking,45.9531097,8.9303217,0.0,0.0,2,contextual,0.9,0.94,213.6,21.8,95.9,1.0,0.00202,0.00102,0.0,0.5568,0.5487,0.7108,es,2,contextual,0.9,Introduces the core concept/focus word.
271,1393.43,1396.16,4811903257012,4814629257012,es el camino que hace que tú te muevas,-0.1539,-0.2937,1.401,0.2193,10.039,0.5666,0.914,walking,45.9530907,8.930378,0.0,1.0,1,concrete,1.0,2.73,269.7,40.6,185.8,0.674,0.00187,0.00095,0.058,0.5415,0.4976,0.4083,es,1,concrete,1.0,Defines core function of 'camino'.
272,1398.1,1401.71,4816574257012,4820180257012,¿En relación con un diseño que ha sido realizado por seres humanos antes que tú?,-0.0905,-0.3332,0.506,0.2837,9.967,0.8417,0.591,walking,45.9530792,8.9304295,0.0,0.222,1,concrete,1.0,3.61,246.9,37.7,161.8,0.894,0.00232,0.00087,0.0,0.459,0.474,0.5395,es,1,concrete,1.0,Clarifies 'camino' design/origin.
273,1403.99,1408.6,4822463257012,4827074257012,y que ese mismo diseño viene de una topografía ancestral.,0.0314,-0.3234,0.968,0.3393,9.905,0.7919,0.612,walking,45.9530907,8.9304581,0.0,0.13,1,concrete,1.0,4.61,254.4,48.5,197.8,0.883,0.00228,0.00111,0.0,0.5559,0.5508,0.3968,es,1,concrete,1.0,Explains 'camino' origin.
274,1410.03,1413.36,4828501257012,4831826257012,"Tú haces eso, el solo hecho de caminar en una dirección, ¿cómo te arregla?",-0.045,-0.3123,1.095,0.3259,9.968,0.8779,0.724,walking,45.9531059,8.9304962,0.0,0.03,1,concrete,1.0,3.33,308.6,50.4,158.0,0.686,0.00262,0.00075,0.0,0.5818,0.5733,0.5927,es,1,concrete,1.0,Introduces the path's healing effect.
275,1417.52,1418.49,4835993257012,4836958257012,Literalmente te cura.,-0.2222,-0.2486,0.779,0.4427,9.892,0.8556,0.564,walking,45.9531364,8.9305458,0.0,1.0,1,concrete,1.0,0.97,287.5,55.8,182.1,1.0,0.00531,0.00254,0.065,0.5874,0.55,0.4229,es,1,concrete,1.0,States the path's healing effect.
276,1420.64,1426.47,4839115257012,4844942257012,"Literalmente, o sea, te has peleado con el novio, tu hija tiene un problema.",0.1051,-0.3835,0.654,0.0886,9.936,0.3492,0.85,walking,45.9531708,8.9305553,0.0,0.169,2,contextual,1.0,5.83,265.0,45.3,235.8,0.913,0.00281,0.00152,0.087,0.6563,0.6172,0.5749,es,2,contextual,1.0,Provides examples supporting healing claim.
277,1427.28,1432.75,4845747257012,4851216257012,"te van a botar del trabajo, que son las cosas que les sucede a todo el planeta.",0.0929,-0.2393,0.778,0.1528,9.919,0.5118,0.93,walking,45.9532051,8.930582,0.0,0.222,2,contextual,1.0,5.47,272.1,43.7,202.4,0.754,0.00306,0.00176,0.07,0.6439,0.6147,0.6169,es,2,contextual,1.0,Provides examples supporting healing claim.
278,1432.77,1434.99,4851236257012,4853459257012,"A todo el mundo nos ha sucedido una cosa así, por lo menos una.",-0.0147,-0.3824,0.547,0.1082,10.036,0.4779,1.698,walking,45.9532661,8.9305754,0.0,0.045,2,contextual,1.0,2.22,255.3,31.0,148.0,0.886,0.00263,0.00105,0.0,0.6581,0.6318,0.5069,es,2,contextual,1.0,Generalization reinforcing examples.
279,1437.84,1439.95,4856305257012,4858417257012,Y el hecho de estar en contacto,0.181,-0.0716,1.201,0.0451,9.969,0.4608,1.281,walking,45.9533234,8.9305744,0.0,0.0,1,concrete,1.0,2.11,256.6,37.1,160.7,0.894,0.0022,0.00094,0.0,0.5896,0.5678,0.4553,es,1,concrete,1.0,Explains mechanism of healing.
280,1440.03,1440.95,4858501257012,4859423257012,con la naturaleza bioquímicamente,0.1375,-0.1263,0.874,0.1057,9.958,0.7588,1.276,walking,45.9533386,8.9305668,0.0,0.0,1,concrete,1.0,0.92,232.5,26.2,80.9,0.862,0.00214,0.00161,0.138,0.3645,0.3392,0.4726,es,1,concrete,1.0,Explains mechanism of healing.
281,1446.56,1447.02,4865032257012,4865493257012,te vuelve a centrar.,-0.0662,-0.1565,0.784,0.0164,9.968,0.4192,0.737,walking,45.9533768,8.9306126,0.0,0.75,1,concrete,1.0,0.46,250.1,17.1,45.4,0.933,0.00339,0.00132,0.0,0.4444,0.4258,0.2453,es,1,concrete,1.0,Explains mechanism of healing.
282,1447.04,1449.31,4865513257012,4867777257012,"Y hay naciones, Finlandia, Suecia, que ya",-0.269,-0.1981,0.958,0.3269,9.868,0.768,0.737,walking,45.953373,8.9306202,0.0,0.783,2,contextual,1.0,2.27,282.9,51.5,184.3,0.521,0.0026,0.00155,0.056,0.6006,0.6045,0.6553,es,2,contextual,1.0,Provides real-world examples/context.
283,1452.65,1456.46,4871123257012,4874926257012,hacen terapias forestales.,-0.3041,-0.2616,0.707,0.3674,9.973,0.657,0.849,walking,45.9533997,8.9306583,0.0,0.579,2,contextual,1.0,3.81,246.4,30.3,156.7,0.55,0.00199,0.00101,0.0,0.6309,0.6092,0.6833,es,2,contextual,1.0,Provides real-world examples/context.
284,1456.56,1457.64,4875026257012,4876107257012,"O sea, es como una medicina.",0.27,-0.1557,2.302,0.0589,10.155,0.4418,0.897,walking,45.9534187,8.9306736,0.0,0.0,2,contextual,1.0,1.08,230.6,35.5,134.6,0.824,0.00252,0.00095,0.0,0.5713,0.5476,0.4072,es,2,contextual,1.0,"Generalization, analogy for the effect."
285,1458.46,1459.6,4876928257012,4878071257012,"Que casi da risa, pero no es.",0.1131,-0.1541,3.352,0.047,10.032,0.471,0.61,walking,45.9534302,8.9306831,0.0,0.0,3,aside,1.0,1.14,274.0,61.8,186.8,0.861,0.0022,0.00144,0.0,0.7674,0.7358,0.8771,es,3,aside,1.0,"emotional reaction/comment, not factual content."
286,1459.62,1461.97,4878091257012,4880438257012,Ahora aquí por ejemplo hay guayaquil.,0.0169,-0.1992,1.999,0.3023,10.016,1.0633,0.61,walking,45.9534378,8.9306974,0.0,0.292,1,concrete,1.0,2.35,222.7,43.1,214.5,0.892,0.00272,0.00154,0.054,0.6824,0.6538,0.6589,es,1,concrete,1.0,names a specific plant/feature.
287,1467.82,1468.72,4886293257012,4887195257012,Ya es bambú.,0.1229,-0.2564,0.983,0.0397,9.973,0.3666,0.614,walking,45.9534683,8.9307451,0.0,0.0,1,concrete,1.0,0.9,194.8,7.5,22.8,0.379,0.00094,0.00025,0.0,0.5768,0.5095,0.3977,es,1,concrete,1.0,identifies a specific plant.
288,1468.74,1469.31,4887215257012,4887776257012,Pobrecito.,0.2717,-0.1759,1.983,0.0876,10.067,0.4727,0.613,walking,45.9534683,8.9307508,0.0,0.0,3,aside,1.0,0.57,206.5,9.7,29.1,1.0,0.00276,0.00138,0.0,0.4886,0.4991,0.2858,es,3,aside,1.0,"emotional reaction, not factual."
289,1469.33,1469.95,4887796257012,4888417257012,No tiene nada que ver.,0.3273,-0.4197,0.618,0.0298,9.966,0.4205,0.613,walking,45.9534683,8.9307508,0.0,0.0,3,aside,1.0,0.62,258.4,39.9,141.8,1.0,0.00148,0.00076,0.0,0.6464,0.6273,0.7646,es,3,aside,1.0,comment on perceived irrelevance of an object.
290,1470.03,1470.75,4888501257012,4889223257012,Lo han puesto ahí de extranjero.,0.2893,-0.309,0.709,0.1277,9.83,1.1132,0.613,walking,45.9534721,8.9307566,0.0,0.0,2,contextual,0.9,0.72,250.1,63.2,147.5,0.783,0.00139,0.00064,0.0,0.7176,0.6708,0.6838,es,2,contextual,0.9,explains contextual origin/status of a plant.
